,Unnamed: 0,Unnamed: 0.1,review,label,TOKENIZATION,TF,STOPWORD,REVIEW,BERSIH,polarity
800,800,800,pantai indah pas di kota padangmakana minuman ada pantainya harga murah banget apalagi ada resto ikan bakar weeeeeh enak bro  sist asli pantai indah tepat di kota padangmakana minuman memiliki pantaiharga murah kok apalagi ada lestoran ikan bakar nyaweeeeeh enak bro  sist,positif,"['pantai', 'indah', 'pas', 'di', 'kota', 'padangmakana', 'minuman', 'ada', 'pantainya', 'harga', 'murah', 'banget', 'apalagi', 'ada', 'resto', 'ikan', 'bakar', 'weeeeeh', 'enak', 'bro', '', 'sist', 'asli', 'pantai', 'indah', 'tepat', 'di', 'kota', 'padangmakana', 'minuman', 'memiliki', 'pantaiharga', 'murah', 'kok', 'apalagi', 'ada', 'lestoran', 'ikan', 'bakar', 'nyaweeeeeh', 'enak', 'bro', '', 'sist']",<FreqDist with 28 samples and 44 outcomes>,"['pantai', 'indah', 'pas', 'kota', 'padangmakana', 'minuman', 'pantainya', 'harga', 'murah', 'banget', 'resto', 'ikan', 'bakar', 'weeeeeh', 'enak', 'bro', '', 'sist', 'asli', 'pantai', 'indah', 'kota', 'padangmakana', 'minuman', 'memiliki', 'pantaiharga', 'murah', 'lestoran', 'ikan', 'bakar', 'nyaweeeeeh', 'enak', 'bro', '', 'sist']","['pantai', 'indah', 'pas', 'kota', 'padangmakana', 'minum', 'pantai', 'harga', 'murah', 'banget', 'resto', 'ikan', 'bakar', 'weeeeeh', 'enak', 'bro', '', 'sist', 'asli', 'pantai', 'indah', 'kota', 'padangmakana', 'minum', 'milik', 'pantaiharga', 'murah', 'lestoran', 'ikan', 'bakar', 'nyaweeeeeh', 'enak', 'bro', '', 'sist']",pantai indah pas kota padangmakana minum pantai harga murah banget resto ikan bakar weeeeeh enak bro  sist asli pantai indah kota padangmakana minum milik pantaiharga murah lestoran ikan bakar nyaweeeeeh enak bro  sist,1
801,801,801,obyek wisata pantai padang memang sangat bagus dan menarik tapi kalau musim liburan terlalu ramai malah bikin parkir susah banget didapat sebaiknya datang pada saat musim liburan agar,positif,"['obyek', 'wisata', 'pantai', 'padang', 'memang', 'sangat', 'bagus', 'dan', 'menarik', 'tapi', 'kalau', 'musim', 'liburan', 'terlalu', 'ramai', 'malah', 'bikin', 'parkir', 'susah', 'banget', 'didapat', 'sebaiknya', 'datang', 'pada', 'saat', 'musim', 'liburan', 'agar']",<FreqDist with 26 samples and 28 outcomes>,"['obyek', 'wisata', 'pantai', 'padang', 'bagus', 'menarik', 'musim', 'liburan', 'ramai', 'bikin', 'parkir', 'susah', 'banget', 'musim', 'liburan']","['obyek', 'wisata', 'pantai', 'padang', 'bagus', 'tarik', 'musim', 'libur', 'ramai', 'bikin', 'parkir', 'susah', 'banget', 'musim', 'libur']",obyek wisata pantai padang bagus tarik musim libur ramai bikin parkir susah banget musim libur,1
802,802,802,bersih banyak jajanan dan jajanan khas padang soto ceker kuah kerupuk lumbuang oke semuanya asli bersih banyak makanan dan cemilan ringan khas padang soto ceker kerupuk kuah langkitang oke semua,positif,"['bersih', 'banyak', 'jajanan', 'dan', 'jajanan', 'khas', 'padang', 'soto', 'ceker', 'kuah', 'kerupuk', 'lumbuang', 'oke', 'semuanya', 'asli', 'bersih', 'banyak', 'makanan', 'dan', 'cemilan', 'ringan', 'khas', 'padang', 'soto', 'ceker', 'kerupuk', 'kuah', 'langkitang', 'oke', 'semua']",<FreqDist with 19 samples and 30 outcomes>,"['bersih', 'jajanan', 'jajanan', 'khas', 'padang', 'soto', 'ceker', 'kuah', 'kerupuk', 'lumbuang', 'oke', 'asli', 'bersih', 'makanan', 'cemilan', 'ringan', 'khas', 'padang', 'soto', 'ceker', 'kerupuk', 'kuah', 'langkitang', 'oke']","['bersih', 'jajan', 'jajan', 'khas', 'padang', 'soto', 'ceker', 'kuah', 'kerupuk', 'lumbuang', 'oke', 'asli', 'bersih', 'makan', 'cemilan', 'ringan', 'khas', 'padang', 'soto', 'ceker', 'kerupuk', 'kuah', 'langkitang', 'oke']",bersih jajan jajan khas padang soto ceker kuah kerupuk lumbuang oke asli bersih makan cemilan ringan khas padang soto ceker kerupuk kuah langkitang oke,1
803,803,803,tempat yang bagus untuk bersantai jika tidak ada kabut asap bisa melihat sunset asli tempat bersantai yang bagus jika tidak ada kabut asap bisa melihat matahari terbenam,positif,"['tempat', 'yang', 'bagus', 'untuk', 'bersantai', 'jika', 'tidak', 'ada', 'kabut', 'asap', 'bisa', 'melihat', 'sunset', 'asli', 'tempat', 'bersantai', 'yang', 'bagus', 'jika', 'tidak', 'ada', 'kabut', 'asap', 'bisa', 'melihat', 'matahari', 'terbenam']",<FreqDist with 16 samples and 27 outcomes>,"['bagus', 'bersantai', 'kabut', 'asap', 'sunset', 'asli', 'bersantai', 'bagus', 'kabut', 'asap', 'matahari', 'terbenam']","['bagus', 'santa', 'kabut', 'asap', 'sunset', 'asli', 'santa', 'bagus', 'kabut', 'asap', 'matahari', 'benam']",bagus santa kabut asap sunset asli santa bagus kabut asap matahari benam,1
804,804,804,taplau area pantai asli taplaupantai padang,positif,"['taplau', 'area', 'pantai', 'asli', 'taplaupantai', 'padang']",<FreqDist with 6 samples and 6 outcomes>,"['taplau', 'area', 'pantai', 'asli', 'taplaupantai', 'padang']","['taplau', 'area', 'pantai', 'asli', 'taplaupantai', 'padang']",taplau area pantai asli taplaupantai padang,1
805,805,805,nikmati suasana pantai dengan deburan ombaknya asli menikmati suasana pantai dengan debur ombak,positif,"['nikmati', 'suasana', 'pantai', 'dengan', 'deburan', 'ombaknya', 'asli', 'menikmati', 'suasana', 'pantai', 'dengan', 'debur', 'ombak']",<FreqDist with 10 samples and 13 outcomes>,"['nikmati', 'suasana', 'pantai', 'deburan', 'ombaknya', 'asli', 'menikmati', 'suasana', 'pantai', 'debur', 'ombak']","['nikmat', 'suasana', 'pantai', 'debur', 'ombak', 'asli', 'nikmat', 'suasana', 'pantai', 'debur', 'ombak']",nikmat suasana pantai debur ombak asli nikmat suasana pantai debur ombak,1
806,806,806,pantai padang adalah tempat untuk menenangkan pikiran dan tempat suasana yang asri di sore hari untuk melihat sunset dan di pantai padang memiliki banyak hidangan makanan yang tidak ditemukan di tempat lain asli pantai padang,positif,"['pantai', 'padang', 'adalah', 'tempat', 'untuk', 'menenangkan', 'pikiran', 'dan', 'tempat', 'suasana', 'yang', 'asri', 'di', 'sore', 'hari', 'untuk', 'melihat', 'sunset', 'dan', 'di', 'pantai', 'padang', 'memiliki', 'banyak', 'hidangan', 'makanan', 'yang', 'tidak', 'ditemukan', 'di', 'tempat', 'lain', 'asli', 'pantai', 'padang']",<FreqDist with 24 samples and 35 outcomes>,"['pantai', 'padang', 'menenangkan', 'pikiran', 'suasana', 'asri', 'sore', 'sunset', 'pantai', 'padang', 'memiliki', 'hidangan', 'makanan', 'ditemukan', 'asli', 'pantai', 'padang']","['pantai', 'padang', 'tenang', 'pikir', 'suasana', 'asri', 'sore', 'sunset', 'pantai', 'padang', 'milik', 'hidang', 'makan', 'temu', 'asli', 'pantai', 'padang']",pantai padang tenang pikir suasana asri sore sunset pantai padang milik hidang makan temu asli pantai padang,1
807,807,807,tempat yang nyaman menikmati suasana pantai silahkan pesan preman yang kadang ganggu asli tempat yang nyaman menikmati suasana pantai tolong jangan khawatirkan hal itu,positif,"['tempat', 'yang', 'nyaman', 'menikmati', 'suasana', 'pantai', 'silahkan', 'pesan', 'preman', 'yang', 'kadang', 'ganggu', 'asli', 'tempat', 'yang', 'nyaman', 'menikmati', 'suasana', 'pantai', 'tolong', 'jangan', 'khawatirkan', 'hal', 'itu']",<FreqDist with 17 samples and 24 outcomes>,"['nyaman', 'menikmati', 'suasana', 'pantai', 'silahkan', 'pesan', 'preman', 'kadang', 'ganggu', 'asli', 'nyaman', 'menikmati', 'suasana', 'pantai', 'tolong', 'khawatirkan']","['nyaman', 'nikmat', 'suasana', 'pantai', 'silah', 'pesan', 'preman', 'kadang', 'ganggu', 'asli', 'nyaman', 'nikmat', 'suasana', 'pantai', 'tolong', 'khawatir']",nyaman nikmat suasana pantai silah pesan preman kadang ganggu asli nyaman nikmat suasana pantai tolong khawatir,1
808,808,808,saya tidak bosan disini asli gk bosen kesini,positif,"['saya', 'tidak', 'bosan', 'disini', 'asli', 'gk', 'bosen', 'kesini']",<FreqDist with 8 samples and 8 outcomes>,"['bosan', 'asli', 'gk', 'bosen', 'kesini']","['bosan', 'asli', 'gk', 'bosen', 'kesini']",bosan asli gk bosen kesini,1
809,809,809,terbaiktidak pernah lagi jalanjalan kesana asli bestnak repeat lagi melancong ke sana,positif,"['terbaiktidak', 'pernah', 'lagi', 'jalanjalan', 'kesana', 'asli', 'bestnak', 'repeat', 'lagi', 'melancong', 'ke', 'sana']",<FreqDist with 11 samples and 12 outcomes>,"['terbaiktidak', 'jalanjalan', 'kesana', 'asli', 'bestnak', 'repeat', 'melancong']","['terbaiktidak', 'jalanjalan', 'kesana', 'asli', 'bestnak', 'repeat', 'lancong']",terbaiktidak jalanjalan kesana asli bestnak repeat lancong,1
810,810,810,datang dari siang sampai malam siang panas banget asli datang mulai sore sampai malam siang panas sekali,positif,"['datang', 'dari', 'siang', 'sampai', 'malam', 'siang', 'panas', 'banget', 'asli', 'datang', 'mulai', 'sore', 'sampai', 'malam', 'siang', 'panas', 'sekali']",<FreqDist with 11 samples and 17 outcomes>,"['siang', 'malam', 'siang', 'panas', 'banget', 'asli', 'sore', 'malam', 'siang', 'panas']","['siang', 'malam', 'siang', 'panas', 'banget', 'asli', 'sore', 'malam', 'siang', 'panas']",siang malam siang panas banget asli sore malam siang panas,1
811,811,811,ini adalah tempat yang bagus asli bagus nih tidak,positif,"['ini', 'adalah', 'tempat', 'yang', 'bagus', 'asli', 'bagus', 'nih', 'tidak']",<FreqDist with 8 samples and 9 outcomes>,"['bagus', 'asli', 'bagus', 'nih']","['bagus', 'asli', 'bagus', 'nih']",bagus asli bagus nih,1
812,812,812,banyak parkiran liar buat preman apalagi kalau kita dari luar daerah mereka tidak ramah dan seenaknya padahal kita mau jalanjalan seru ikut berkontribusi untuk ukm lokal asli banyak parkir pembohong kyk,positif,"['banyak', 'parkiran', 'liar', 'buat', 'preman', 'apalagi', 'kalau', 'kita', 'dari', 'luar', 'daerah', 'mereka', 'tidak', 'ramah', 'dan', 'seenaknya', 'padahal', 'kita', 'mau', 'jalanjalan', 'seru', 'ikut', 'berkontribusi', 'untuk', 'ukm', 'lokal', 'asli', 'banyak', 'parkir', 'pembohong', 'kyk']",<FreqDist with 29 samples and 31 outcomes>,"['parkiran', 'liar', 'preman', 'daerah', 'ramah', 'jalanjalan', 'seru', 'berkontribusi', 'ukm', 'lokal', 'asli', 'parkir', 'pembohong', 'kyk']","['parkir', 'liar', 'preman', 'daerah', 'ramah', 'jalanjalan', 'seru', 'kontribusi', 'ukm', 'lokal', 'asli', 'parkir', 'bohong', 'kyk']",parkir liar preman daerah ramah jalanjalan seru kontribusi ukm lokal asli parkir bohong kyk,1
813,813,813,pedagang pinggir pantai ramai berjualan ini toples plastik besar awalnya saya penasaran saya kira itu cendol tapi kok sepertinya tidak lebih banyak orang yang menjual dan akhirnya hari ini bisa merasakan pensi,positif,"['pedagang', 'pinggir', 'pantai', 'ramai', 'berjualan', 'ini', 'toples', 'plastik', 'besar', 'awalnya', 'saya', 'penasaran', 'saya', 'kira', 'itu', 'cendol', 'tapi', 'kok', 'sepertinya', 'tidak', 'lebih', 'banyak', 'orang', 'yang', 'menjual', 'dan', 'akhirnya', 'hari', 'ini', 'bisa', 'merasakan', 'pensi']",<FreqDist with 30 samples and 32 outcomes>,"['pedagang', 'pinggir', 'pantai', 'ramai', 'berjualan', 'toples', 'plastik', 'penasaran', 'cendol', 'orang', 'menjual', 'merasakan', 'pensi']","['dagang', 'pinggir', 'pantai', 'ramai', 'jual', 'toples', 'plastik', 'penasaran', 'cendol', 'orang', 'jual', 'rasa', 'pensi']",dagang pinggir pantai ramai jual toples plastik penasaran cendol orang jual rasa pensi,1
814,814,814,asik tempatnya ramai bisa lihat sunset dan berbagai macam kuliner tersedia disini asli asik tempatnya rame bisa melihat sunset dan aneka kuliner tersedia disini,positif,"['asik', 'tempatnya', 'ramai', 'bisa', 'lihat', 'sunset', 'dan', 'berbagai', 'macam', 'kuliner', 'tersedia', 'disini', 'asli', 'asik', 'tempatnya', 'rame', 'bisa', 'melihat', 'sunset', 'dan', 'aneka', 'kuliner', 'tersedia', 'disini']",<FreqDist with 16 samples and 24 outcomes>,"['asik', 'tempatnya', 'ramai', 'lihat', 'sunset', 'kuliner', 'tersedia', 'asli', 'asik', 'tempatnya', 'rame', 'sunset', 'aneka', 'kuliner', 'tersedia']","['asik', 'tempat', 'ramai', 'lihat', 'sunset', 'kuliner', 'sedia', 'asli', 'asik', 'tempat', 'rame', 'sunset', 'aneka', 'kuliner', 'sedia']",asik tempat ramai lihat sunset kuliner sedia asli asik tempat rame sunset aneka kuliner sedia,1
815,815,815,parkir di tempat yang disediakan asli parkirlah di tempat yg disediakan,positif,"['parkir', 'di', 'tempat', 'yang', 'disediakan', 'asli', 'parkirlah', 'di', 'tempat', 'yg', 'disediakan']",<FreqDist with 8 samples and 11 outcomes>,"['parkir', 'disediakan', 'asli', 'parkirlah', 'yg', 'disediakan']","['parkir', 'sedia', 'asli', 'parkir', 'yg', 'sedia']",parkir sedia asli parkir yg sedia,1
816,816,816,semoga stakeholder terkait semakin memperhatikan dampak dari icon wisata pantai padang ini asli semoga stakeholder terkait semakin lebih memperhatikan icon pariwisata pantai padang ini,positif,"['semoga', 'stakeholder', 'terkait', 'semakin', 'memperhatikan', 'dampak', 'dari', 'icon', 'wisata', 'pantai', 'padang', 'ini', 'asli', 'semoga', 'stakeholder', 'terkait', 'semakin', 'lebih', 'memperhatikan', 'icon', 'pariwisata', 'pantai', 'padang', 'ini']",<FreqDist with 15 samples and 24 outcomes>,"['semoga', 'stakeholder', 'terkait', 'memperhatikan', 'dampak', 'icon', 'wisata', 'pantai', 'padang', 'asli', 'semoga', 'stakeholder', 'terkait', 'memperhatikan', 'icon', 'pariwisata', 'pantai', 'padang']","['moga', 'stakeholder', 'kait', 'perhati', 'dampak', 'icon', 'wisata', 'pantai', 'padang', 'asli', 'moga', 'stakeholder', 'kait', 'perhati', 'icon', 'pariwisata', 'pantai', 'padang']",moga stakeholder kait perhati dampak icon wisata pantai padang asli moga stakeholder kait perhati icon pariwisata pantai padang,1
817,817,817,wisata pantai dengan berbagai pilihan kuliner yang menarik khas kota padang ada juga tempat bermain anak dan persewaan sepeda asli wisata pantai dengan aneka pilihan kuliner yang menarik khas kota padang tersedia juga arena bermain anak dan sepeda yang disewakan,positif,"['wisata', 'pantai', 'dengan', 'berbagai', 'pilihan', 'kuliner', 'yang', 'menarik', 'khas', 'kota', 'padang', 'ada', 'juga', 'tempat', 'bermain', 'anak', 'dan', 'persewaan', 'sepeda', 'asli', 'wisata', 'pantai', 'dengan', 'aneka', 'pilihan', 'kuliner', 'yang', 'menarik', 'khas', 'kota', 'padang', 'tersedia', 'juga', 'arena', 'bermain', 'anak', 'dan', 'sepeda', 'yang', 'disewakan']",<FreqDist with 24 samples and 40 outcomes>,"['wisata', 'pantai', 'pilihan', 'kuliner', 'menarik', 'khas', 'kota', 'padang', 'bermain', 'anak', 'persewaan', 'sepeda', 'asli', 'wisata', 'pantai', 'aneka', 'pilihan', 'kuliner', 'menarik', 'khas', 'kota', 'padang', 'tersedia', 'arena', 'bermain', 'anak', 'sepeda', 'disewakan']","['wisata', 'pantai', 'pilih', 'kuliner', 'tarik', 'khas', 'kota', 'padang', 'main', 'anak', 'sewa', 'sepeda', 'asli', 'wisata', 'pantai', 'aneka', 'pilih', 'kuliner', 'tarik', 'khas', 'kota', 'padang', 'sedia', 'arena', 'main', 'anak', 'sepeda', 'sewa']",wisata pantai pilih kuliner tarik khas kota padang main anak sewa sepeda asli wisata pantai aneka pilih kuliner tarik khas kota padang sedia arena main anak sepeda sewa,1
818,818,818,sore renang sampai maghrib ok asli berenang sore hari hingga maghrib sangat ok,positif,"['sore', 'renang', 'sampai', 'maghrib', 'ok', 'asli', 'berenang', 'sore', 'hari', 'hingga', 'maghrib', 'sangat', 'ok']",<FreqDist with 10 samples and 13 outcomes>,"['sore', 'renang', 'maghrib', 'ok', 'asli', 'berenang', 'sore', 'maghrib', 'ok']","['sore', 'renang', 'maghrib', 'ok', 'asli', 'renang', 'sore', 'maghrib', 'ok']",sore renang maghrib ok asli renang sore maghrib ok,1
819,819,819,mantap dan keren asli mantap dan keren,positif,"['mantap', 'dan', 'keren', 'asli', 'mantap', 'dan', 'keren']",<FreqDist with 4 samples and 7 outcomes>,"['mantap', 'keren', 'asli', 'mantap', 'keren']","['mantap', 'keren', 'asli', 'mantap', 'keren']",mantap keren asli mantap keren,1
820,820,820,setiap hari libur selalu ramai asli setiap hari libur selalu ramai,positif,"['setiap', 'hari', 'libur', 'selalu', 'ramai', 'asli', 'setiap', 'hari', 'libur', 'selalu', 'ramai']",<FreqDist with 6 samples and 11 outcomes>,"['libur', 'ramai', 'asli', 'libur', 'ramai']","['libur', 'ramai', 'asli', 'libur', 'ramai']",libur ramai asli libur ramai,1
821,821,821,tempatnya bagussayangnya belum ada tempat parkir khusus asli tempatnya bagussayangnya tempat parkir khusus belum ada,positif,"['tempatnya', 'bagussayangnya', 'belum', 'ada', 'tempat', 'parkir', 'khusus', 'asli', 'tempatnya', 'bagussayangnya', 'tempat', 'parkir', 'khusus', 'belum', 'ada']",<FreqDist with 8 samples and 15 outcomes>,"['tempatnya', 'bagussayangnya', 'parkir', 'khusus', 'asli', 'tempatnya', 'bagussayangnya', 'parkir', 'khusus']","['tempat', 'bagussayangnya', 'parkir', 'khusus', 'asli', 'tempat', 'bagussayangnya', 'parkir', 'khusus']",tempat bagussayangnya parkir khusus asli tempat bagussayangnya parkir khusus,1
822,822,822,pantai di padang ada dua gan ada jajanan mie kerupuk dan panorama ombaknya bikin kenangkenangan sendiri guys asli pantai padang itu  ada dua nya bro disitu ada jajanan krupuk kuah mie jg panorama debur ombak nya membuat memori tersendiri guys,positif,"['pantai', 'di', 'padang', 'ada', 'dua', 'gan', 'ada', 'jajanan', 'mie', 'kerupuk', 'dan', 'panorama', 'ombaknya', 'bikin', 'kenangkenangan', 'sendiri', 'guys', 'asli', 'pantai', 'padang', 'itu', '', 'ada', 'dua', 'nya', 'bro', 'disitu', 'ada', 'jajanan', 'krupuk', 'kuah', 'mie', 'jg', 'panorama', 'debur', 'ombak', 'nya', 'membuat', 'memori', 'tersendiri', 'guys']",<FreqDist with 30 samples and 41 outcomes>,"['pantai', 'padang', 'gan', 'jajanan', 'mie', 'kerupuk', 'panorama', 'ombaknya', 'bikin', 'kenangkenangan', 'guys', 'asli', 'pantai', 'padang', '', 'nya', 'bro', 'disitu', 'jajanan', 'krupuk', 'kuah', 'mie', 'jg', 'panorama', 'debur', 'ombak', 'nya', 'memori', 'tersendiri', 'guys']","['pantai', 'padang', 'gan', 'jajan', 'mie', 'kerupuk', 'panorama', 'ombak', 'bikin', 'kenangkenangan', 'guys', 'asli', 'pantai', 'padang', '', 'nya', 'bro', 'situ', 'jajan', 'krupuk', 'kuah', 'mie', 'jg', 'panorama', 'debur', 'ombak', 'nya', 'memori', 'sendiri', 'guys']",pantai padang gan jajan mie kerupuk panorama ombak bikin kenangkenangan guys asli pantai padang  nya bro situ jajan krupuk kuah mie jg panorama debur ombak nya memori sendiri guys,1
823,823,823,pantai pasir hitam airnya bersih tidak banyak sampah cemilan lumayan banyak  harga oke siipp asli pantai pasir hitam air msh bersih gak banyak sampah jajanan lumayan banya  harga okesiipp,positif,"['pantai', 'pasir', 'hitam', 'airnya', 'bersih', 'tidak', 'banyak', 'sampah', 'cemilan', 'lumayan', 'banyak', '', 'harga', 'oke', 'siipp', 'asli', 'pantai', 'pasir', 'hitam', 'air', 'msh', 'bersih', 'gak', 'banyak', 'sampah', 'jajanan', 'lumayan', 'banya', '', 'harga', 'okesiipp']",<FreqDist with 21 samples and 31 outcomes>,"['pantai', 'pasir', 'hitam', 'airnya', 'bersih', 'sampah', 'cemilan', 'lumayan', '', 'harga', 'oke', 'siipp', 'asli', 'pantai', 'pasir', 'hitam', 'air', 'msh', 'bersih', 'gak', 'sampah', 'jajanan', 'lumayan', 'banya', '', 'harga', 'okesiipp']","['pantai', 'pasir', 'hitam', 'air', 'bersih', 'sampah', 'cemilan', 'lumayan', '', 'harga', 'oke', 'siipp', 'asli', 'pantai', 'pasir', 'hitam', 'air', 'msh', 'bersih', 'gak', 'sampah', 'jajan', 'lumayan', 'banya', '', 'harga', 'okesiipp']",pantai pasir hitam air bersih sampah cemilan lumayan  harga oke siipp asli pantai pasir hitam air msh bersih gak sampah jajan lumayan banya  harga okesiipp,1
824,824,824,asyiknya orang joging tiap pagi dan udaranya sejuk banget asli sungguh luar biasa bagi masyarakat untuk melakukan jogging setiap hari paginya dan udaranya sejuk sekali,positif,"['asyiknya', 'orang', 'joging', 'tiap', 'pagi', 'dan', 'udaranya', 'sejuk', 'banget', 'asli', 'sungguh', 'luar', 'biasa', 'bagi', 'masyarakat', 'untuk', 'melakukan', 'jogging', 'setiap', 'hari', 'paginya', 'dan', 'udaranya', 'sejuk', 'sekali']",<FreqDist with 22 samples and 25 outcomes>,"['asyiknya', 'orang', 'joging', 'pagi', 'udaranya', 'sejuk', 'banget', 'asli', 'sungguh', 'masyarakat', 'jogging', 'paginya', 'udaranya', 'sejuk']","['asyik', 'orang', 'joging', 'pagi', 'udara', 'sejuk', 'banget', 'asli', 'sungguh', 'masyarakat', 'jogging', 'pagi', 'udara', 'sejuk']",asyik orang joging pagi udara sejuk banget asli sungguh masyarakat jogging pagi udara sejuk,1
825,825,825,pantainya indah saat sunset tiba cocok untuk keluarga bermain pasir kuliner tersedia di sepanjang jalan pantai asli pantai indah saat sunset tiba cocok bawa keluarga berlibur bermain pasir kuliner tersedia sepanjang jalan pinggir pantai,positif,"['pantainya', 'indah', 'saat', 'sunset', 'tiba', 'cocok', 'untuk', 'keluarga', 'bermain', 'pasir', 'kuliner', 'tersedia', 'di', 'sepanjang', 'jalan', 'pantai', 'asli', 'pantai', 'indah', 'saat', 'sunset', 'tiba', 'cocok', 'bawa', 'keluarga', 'berlibur', 'bermain', 'pasir', 'kuliner', 'tersedia', 'sepanjang', 'jalan', 'pinggir', 'pantai']",<FreqDist with 20 samples and 34 outcomes>,"['pantainya', 'indah', 'sunset', 'cocok', 'keluarga', 'bermain', 'pasir', 'kuliner', 'tersedia', 'jalan', 'pantai', 'asli', 'pantai', 'indah', 'sunset', 'cocok', 'bawa', 'keluarga', 'berlibur', 'bermain', 'pasir', 'kuliner', 'tersedia', 'jalan', 'pinggir', 'pantai']","['pantai', 'indah', 'sunset', 'cocok', 'keluarga', 'main', 'pasir', 'kuliner', 'sedia', 'jalan', 'pantai', 'asli', 'pantai', 'indah', 'sunset', 'cocok', 'bawa', 'keluarga', 'libur', 'main', 'pasir', 'kuliner', 'sedia', 'jalan', 'pinggir', 'pantai']",pantai indah sunset cocok keluarga main pasir kuliner sedia jalan pantai asli pantai indah sunset cocok bawa keluarga libur main pasir kuliner sedia jalan pinggir pantai,1
